location_id,name,rating,review_count,cuisine,price_range,url
4600747,UDON Diagonal Mar,3.6,210,"Japanese, Asian",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4600747-Reviews-UDON_Diagonal_Mar-Barcelona_Catalonia.html
4601228,La Tagliatella Ausias March Barcelona,3.6,128,"Italian, Pizza",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4601228-Reviews-La_Tagliatella_Ausias_March_Barcelona-Barcelona_Catalonia.html
4604257,El Bocata,2.2,20,"Cafe, Fast Food",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4604257-Reviews-El_Bocata-Barcelona_Catalonia.html
4604959,The Benedict,4.5,1639,"American, Bar",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4604959-Reviews-The_Benedict-Barcelona_Catalonia.html
4606014,Tapas Sin Fronteras,3.8,22,"Bar, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4606014-Reviews-Tapas_Sin_Fronteras-Barcelona_Catalonia.html
4606619,Nostalgic Vermuteria,4.4,48,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4606619-Reviews-Nostalgic_Vermuteria-Barcelona_Catalonia.html
4606631,La guingueta,3.1,242,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4606631-Reviews-La_guingueta-Barcelona_Catalonia.html
4607254,TocaTeca,4.5,434,Bar,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4607254-Reviews-TocaTeca-Barcelona_Catalonia.html
4607267,Tapa Tape,3.2,35,"Mediterranean, Spanish",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4607267-Reviews-Tapa_Tape-Barcelona_Catalonia.html
4608787,Fast Kibuka,3.8,131,"Japanese, Sushi",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4608787-Reviews-Fast_Kibuka-Barcelona_Catalonia.html
4609326,Via Fora,3.5,37,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4609326-Reviews-Via_Fora-Barcelona_Catalonia.html
4610785,Rincon del Norte,3.5,81,"Japanese, Seafood",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4610785-Reviews-Rincon_del_Norte-Barcelona_Catalonia.html
4611805,Can Pollastre,4.2,86,"Mediterranean, Spanish",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4611805-Reviews-Can_Pollastre-Barcelona_Catalonia.html
4662536,La flor de Canela,4.2,39,"Peruvian, South American",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4662536-Reviews-La_flor_de_Canela-Barcelona_Catalonia.html
4674885,Paioli,4.6,17,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4674885-Reviews-Paioli-Barcelona_Catalonia.html
4679744,La Surena Barcelona Cc Maquinista,2.3,29,Spanish,$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4679744-Reviews-La_Surena_Barcelona_Cc_Maquinista-Barcelona_Catalonia.html
4684754,Udon Travessera,3.7,119,"Japanese, Asian",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4684754-Reviews-Udon_Travessera-Barcelona_Catalonia.html
4690608,Ginos Maremagnum,3.3,294,Italian,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4690608-Reviews-Ginos_Maremagnum-Barcelona_Catalonia.html
4697730,La mar blava,3.4,82,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4697730-Reviews-La_mar_blava-Barcelona_Catalonia.html
4698083,Cafe Catalina,4.0,13,"Bar, Cafe",,https://www.tripadvisor.com/Restaurant_Review-g187497-d4698083-Reviews-Cafe_Catalina-Barcelona_Catalonia.html
4700004,Bopan,3.6,32,"Cafe, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4700004-Reviews-Bopan-Barcelona_Catalonia.html
4700005,La Font de la Cervesa,3.3,24,Spanish,$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4700005-Reviews-La_Font_de_la_Cervesa-Barcelona_Catalonia.html
4700532,Cafe flanders,4.3,82,"Bar, Cafe",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4700532-Reviews-Cafe_flanders-Barcelona_Catalonia.html
4701065,Bar Venezia,4.5,67,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4701065-Reviews-Bar_Venezia-Barcelona_Catalonia.html
4701438,Casa Mariol Wine Bar,4.6,47,"European, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4701438-Reviews-Casa_Mariol_Wine_Bar-Barcelona_Catalonia.html
4702418,Cafeteria Cerveceria Ya Ya,3.6,14,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4702418-Reviews-Cafeteria_Cerveceria_Ya_Ya-Barcelona_Catalonia.html
4713104,Las Sorrentinas,4.3,346,"Italian, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4713104-Reviews-Las_Sorrentinas-Barcelona_Catalonia.html
4714358,Cal Marginet,4.1,7,Comida abundante y buena relación calidad-precio,,https://www.tripadvisor.com/Restaurant_Review-g187497-d4714358-Reviews-Cal_Marginet-Barcelona_Catalonia.html
4722587,Frank4,3.2,121,"Bar, Fast Food",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4722587-Reviews-Frank4-Barcelona_Catalonia.html
4725620,En Diagonal Bar,4.7,848,"Cafe, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4725620-Reviews-En_Diagonal_Bar-Barcelona_Catalonia.html
4727041,Quinoa Bar Vegetaria,4.6,456,Healthy,$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4727041-Reviews-Quinoa_Bar_Vegetaria-Barcelona_Catalonia.html
4728824,Bar Casi,4.6,1008,"European, Spanish",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4728824-Reviews-Bar_Casi-Barcelona_Catalonia.html
4735776,Mil Miralls,3.5,130,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4735776-Reviews-Mil_Miralls-Barcelona_Catalonia.html
4740834,Cuberlina,3.8,5,"Bar, Spanish",,https://www.tripadvisor.com/Restaurant_Review-g187497-d4740834-Reviews-Cuberlina-Barcelona_Catalonia.html
4747444,Ardevol,4.4,295,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4747444-Reviews-Ardevol-Barcelona_Catalonia.html
4748835,UDON Glories,3.5,187,"Japanese, Asian",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4748835-Reviews-UDON_Glories-Barcelona_Catalonia.html
4749345,Hogan s Barcelona,4.1,191,"Bar, Pub",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4749345-Reviews-Hogan_s_Barcelona-Barcelona_Catalonia.html
4749571,Dim Sum Restaurant,3.5,84,"Chinese, Asian",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4749571-Reviews-Dim_Sum_Restaurant-Barcelona_Catalonia.html
4751267,Wok Palacio Mandarin,3.2,86,"Chinese, Japanese",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4751267-Reviews-Wok_Palacio_Mandarin-Barcelona_Catalonia.html
4751475,Numero Nueve,4.6,241,"Bars & Pubs, Bar",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4751475-Reviews-Numero_Nueve-Barcelona_Catalonia.html
4752361,Bar Azul Barcelona,3.9,68,Spanish,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4752361-Reviews-Bar_Azul_Barcelona-Barcelona_Catalonia.html
4752749,Tapa Tapa Xiringuito,3.4,646,"Bar, Seafood",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4752749-Reviews-Tapa_Tapa_Xiringuito-Barcelona_Catalonia.html
4753663,Bar Restaurante Muy Buenas,4.3,252,"Bars & Pubs, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4753663-Reviews-Bar_Restaurante_Muy_Buenas-Barcelona_Catalonia.html
4755852,SandwiChez Capita Arenas,3.4,66,"Cafe, Fast Food",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4755852-Reviews-SandwiChez_Capita_Arenas-Barcelona_Catalonia.html
4756200,Pepburg,3.1,16,"American, British",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4756200-Reviews-Pepburg-Barcelona_Catalonia.html
4757095,Bar cocteleria Toscano Antico,4.3,9,"Bars & Pubs, Bar",,https://www.tripadvisor.com/Restaurant_Review-g187497-d4757095-Reviews-Bar_cocteleria_Toscano_Antico-Barcelona_Catalonia.html
4757741,DonCurado Tasting Barcelona,4.0,357,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4757741-Reviews-DonCurado_Tasting_Barcelona-Barcelona_Catalonia.html
4761265,El Pibe,3.4,65,"Japanese, American",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4761265-Reviews-El_Pibe-Barcelona_Catalonia.html
4762148,Casa Paco,3.4,72,"Bars & Pubs, Bar",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4762148-Reviews-Casa_Paco-Barcelona_Catalonia.html
4763815,Wapa BCN,3.2,33,"Mediterranean, Spanish",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4763815-Reviews-Wapa_BCN-Barcelona_Catalonia.html
4766069,Casanovas Restaurante,4.2,72,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4766069-Reviews-Casanovas_Restaurante-Barcelona_Catalonia.html
4773884,Jaleo,2.9,107,"Bar, International",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4773884-Reviews-Jaleo-Barcelona_Catalonia.html
4777637,Pizzeria Mamma Italia,4.6,296,"Italian, Pizza",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4777637-Reviews-Pizzeria_Mamma_Italia-Barcelona_Catalonia.html
4778723,Surf House Barcelona,4.2,1309,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4778723-Reviews-Surf_House_Barcelona-Barcelona_Catalonia.html
4781709,Restaurante Mei Hua,3.7,35,"Chinese, Asian",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4781709-Reviews-Restaurante_Mei_Hua-Barcelona_Catalonia.html
4781715,Pizzeria Mario 2,4.1,94,Closed now,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4781715-Reviews-Pizzeria_Mario_2-Barcelona_Catalonia.html
4782958,El Mirador del Paseo,3.9,8,"Very nice view, but...",,https://www.tripadvisor.com/Restaurant_Review-g187497-d4782958-Reviews-El_Mirador_del_Paseo-Barcelona_Catalonia.html
4783283,Can Oliva,4.4,136,"Steakhouse, Mediterranean",$$$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4783283-Reviews-Can_Oliva-Barcelona_Catalonia.html
4783334,Bon Marisc,3.9,356,"Seafood, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4783334-Reviews-Bon_Marisc-Barcelona_Catalonia.html
4783520,Fragola,3.6,64,"Italian, Pizza",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4783520-Reviews-Fragola-Barcelona_Catalonia.html
4783612,Bar Nito 2,3.9,8,Spanish,,https://www.tripadvisor.com/Restaurant_Review-g187497-d4783612-Reviews-Bar_Nito_2-Barcelona_Catalonia.html
4784138,Ostres Quin raconet,3.1,312,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4784138-Reviews-Ostres_Quin_raconet-Barcelona_Catalonia.html
4787818,Caliu,3.0,24,"Bar, European",,https://www.tripadvisor.com/Restaurant_Review-g187497-d4787818-Reviews-Caliu-Barcelona_Catalonia.html
4788723,Restaurante the Garden,3.7,3,International,,https://www.tripadvisor.com/Restaurant_Review-g187497-d4788723-Reviews-Restaurante_the_Garden-Barcelona_Catalonia.html
4802276,La mar bella poblenou,3.0,88,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4802276-Reviews-La_mar_bella_poblenou-Barcelona_Catalonia.html
4802570,Lucano,3.7,114,"Pizza, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4802570-Reviews-Lucano-Barcelona_Catalonia.html
4810795,Taverna Italiana,4.7,97,"Mediterranean, Sicilian",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4810795-Reviews-Taverna_Italiana-Barcelona_Catalonia.html
4811949,La Xula Taperia,4.1,287,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4811949-Reviews-La_Xula_Taperia-Barcelona_Catalonia.html
4816588,Le standard,4.2,32,"Bar, International",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4816588-Reviews-Le_standard-Barcelona_Catalonia.html
4820134,Pan Oli,4.3,217,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4820134-Reviews-Pan_Oli-Barcelona_Catalonia.html
4828526,Cassette Bar,4.6,34,Spanish,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4828526-Reviews-Cassette_Bar-Barcelona_Catalonia.html
4830599,Taberna la llesca,3.8,54,Barbecue,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4830599-Reviews-Taberna_la_llesca-Barcelona_Catalonia.html
4831907,Le Bouchon,4.3,277,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4831907-Reviews-Le_Bouchon-Barcelona_Catalonia.html
4833405,Can Chen,2.6,8,Spanish,$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4833405-Reviews-Can_Chen-Barcelona_Catalonia.html
4834395,Chiringuito Villa Amelia,4.0,2,Just nice to sit down after walking in the area or visiting the monastry of...,,https://www.tripadvisor.com/Restaurant_Review-g187497-d4834395-Reviews-Chiringuito_Villa_Amelia-Barcelona_Catalonia.html
4844504,Pizzeria el Corner de Montbau,3.5,40,"Pizza, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4844504-Reviews-Pizzeria_el_Corner_de_Montbau-Barcelona_Catalonia.html
4844808,Pizzeria Ninones,3.3,133,"Italian, Pizza",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4844808-Reviews-Pizzeria_Ninones-Barcelona_Catalonia.html
4859327,Restaurante Balmes 103,4.0,32,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4859327-Reviews-Restaurante_Balmes_103-Barcelona_Catalonia.html
4871813,Sapore di Mare,3.5,53,"Pizza, Seafood",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4871813-Reviews-Sapore_di_Mare-Barcelona_Catalonia.html
4874672,La Bodega D en Rafel,4.2,195,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4874672-Reviews-La_Bodega_D_en_Rafel-Barcelona_Catalonia.html
4880424,Perucho,3.5,33,"Peruvian, Latin",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4880424-Reviews-Perucho-Barcelona_Catalonia.html
4880532,Restaurante La Estrella,3.8,45,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4880532-Reviews-Restaurante_La_Estrella-Barcelona_Catalonia.html
4886212,Bar Agustin,4.3,4,Spanish,,https://www.tripadvisor.com/Restaurant_Review-g187497-d4886212-Reviews-Bar_Agustin-Barcelona_Catalonia.html
4886286,Arturo,4.3,192,"Seafood, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4886286-Reviews-Arturo-Barcelona_Catalonia.html
4889000,Soda Bus,4.6,603,"American, Bar",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4889000-Reviews-Soda_Bus-Barcelona_Catalonia.html
4889619,Lexis Restaurant Cocktail Bar,4.0,504,"International, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4889619-Reviews-Lexis_Restaurant_Cocktail_Bar-Barcelona_Catalonia.html
4913325,El Pachuco,4.4,1088,"Mexican, Latin",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4913325-Reviews-El_Pachuco-Barcelona_Catalonia.html
4926376,Chiqui Bar,4.2,46,Spanish,$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4926376-Reviews-Chiqui_Bar-Barcelona_Catalonia.html
4928130,L Apatzem,3.6,55,"Mediterranean, Spanish",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4928130-Reviews-L_Apatzem-Barcelona_Catalonia.html
4930798,Hora Punta,4.2,43,Spanish,$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4930798-Reviews-Hora_Punta-Barcelona_Catalonia.html
4931591,La Charlotte,4.7,7,Mediterranean,,https://www.tripadvisor.com/Restaurant_Review-g187497-d4931591-Reviews-La_Charlotte-Barcelona_Catalonia.html
4945282,El Cafe d en Victor i l Ana,3.6,32,Spanish,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4945282-Reviews-El_Cafe_d_en_Victor_i_l_Ana-Barcelona_Catalonia.html
4947040,Restaurant Pizzeria L Amagatall,4.5,66,"Italian, Pizza",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4947040-Reviews-Restaurant_Pizzeria_L_Amagatall-Barcelona_Catalonia.html
4951971,La caseta,2.7,167,"Barbecue, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4951971-Reviews-La_caseta-Barcelona_Catalonia.html
4957974,BierCaB,4.4,775,"Bar, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4957974-Reviews-BierCaB-Barcelona_Catalonia.html
4971588,Cal Putxet,3.2,17,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4971588-Reviews-Cal_Putxet-Barcelona_Catalonia.html
4971915,Cuore,4.0,8,Mediterranean,,https://www.tripadvisor.com/Restaurant_Review-g187497-d4971915-Reviews-Cuore-Barcelona_Catalonia.html
4972658,Granja Les Corts,3.4,13,"Cafe, Mediterranean",,https://www.tripadvisor.com/Restaurant_Review-g187497-d4972658-Reviews-Granja_Les_Corts-Barcelona_Catalonia.html
4972660,Restaurante Barceloneta,4.0,3621,"Seafood, Mediterranean",$$$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4972660-Reviews-Restaurante_Barceloneta-Barcelona_Catalonia.html
4976318,Bharma,4.8,8,"Mediterranean, Spanish",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4976318-Reviews-Bharma-Barcelona_Catalonia.html
4979369,Porto Novo Barcellona,3.8,67,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4979369-Reviews-Porto_Novo_Barcellona-Barcelona_Catalonia.html
4985394,Sopa,3.9,185,"International, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4985394-Reviews-Sopa-Barcelona_Catalonia.html
4987810,Bodega Els Sortidors del Parlament,4.0,255,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4987810-Reviews-Bodega_Els_Sortidors_del_Parlament-Barcelona_Catalonia.html
4992314,Gran Torino Garage Bar,4.6,179,"Italian, Bar",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4992314-Reviews-Gran_Torino_Garage_Bar-Barcelona_Catalonia.html
4992325,Taverne Del Besbe Barcelone,2.9,35,"Bars & Pubs, Gastropub",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4992325-Reviews-Taverne_Del_Besbe_Barcelone-Barcelona_Catalonia.html
4993535,El Wok Verdi,4.0,58,"Chinese, Japanese",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4993535-Reviews-El_Wok_Verdi-Barcelona_Catalonia.html
4996101,Las Cuatro Encinas,4.3,121,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4996101-Reviews-Las_Cuatro_Encinas-Barcelona_Catalonia.html
4996238,Bismillah Kebabish,4.2,326,"Fast Food, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4996238-Reviews-Bismillah_Kebabish-Barcelona_Catalonia.html
4996392,Pizzamarket,3.3,67,"Pizza, Fast Food",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4996392-Reviews-Pizzamarket-Barcelona_Catalonia.html
4997560,Casa Blanca,3.1,146,"Seafood, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d4997560-Reviews-Casa_Blanca-Barcelona_Catalonia.html
5000117,Sapor d Italia,3.3,77,"Italian, Indian",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5000117-Reviews-Sapor_d_Italia-Barcelona_Catalonia.html
5001892,Can Cisa Bar Brutal,4.0,850,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5001892-Reviews-Can_Cisa_Bar_Brutal-Barcelona_Catalonia.html
5001900,El Arepazo,4.4,27,"Latin, Colombian",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5001900-Reviews-El_Arepazo-Barcelona_Catalonia.html
5002019,Meson Pahi,4.0,50,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5002019-Reviews-Meson_Pahi-Barcelona_Catalonia.html
5010971,Peperoncino Snack Bar,3.5,2,"Italian, Brazilian",,https://www.tripadvisor.com/Restaurant_Review-g187497-d5010971-Reviews-Peperoncino_Snack_Bar-Barcelona_Catalonia.html
5017978,MonDore,4.5,765,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5017978-Reviews-MonDore-Barcelona_Catalonia.html
5020180,The Shamrock Irish bar,4.3,113,"Bars & Pubs, Irish",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5020180-Reviews-The_Shamrock_Irish_bar-Barcelona_Catalonia.html
5025295,Steam Coal,4.5,101,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5025295-Reviews-Steam_Coal-Barcelona_Catalonia.html
5031046,Central Cafe,3.1,58,"Cafe, Fast Food",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5031046-Reviews-Central_Cafe-Barcelona_Catalonia.html
5031047,Ocho Bcn,4.4,229,"Steakhouse, Latin",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5031047-Reviews-Ocho_Bcn-Barcelona_Catalonia.html
5031535,Kyoka,2.9,225,"Japanese, Sushi",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5031535-Reviews-Kyoka-Barcelona_Catalonia.html
5038615,Les Delicies,4.4,203,"International, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5038615-Reviews-Les_Delicies-Barcelona_Catalonia.html
5041939,Crocante,4.7,106,"Mediterranean, European",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5041939-Reviews-Crocante-Barcelona_Catalonia.html
5041940,L antic Colmado,4.0,191,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5041940-Reviews-L_antic_Colmado-Barcelona_Catalonia.html
5042875,Marcelino 16,4.3,78,"Mediterranean, European",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5042875-Reviews-Marcelino_16-Barcelona_Catalonia.html
5049961,Orxateria Asturies,4.2,16,"This little shop on the corner caught our attention, since we really wanted to...",,https://www.tripadvisor.com/Restaurant_Review-g187497-d5049961-Reviews-Orxateria_Asturies-Barcelona_Catalonia.html
5062773,Quinto Pino,3.1,223,"Bar, Pizza",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5062773-Reviews-Quinto_Pino-Barcelona_Catalonia.html
5062863,La Tagliatella C Dr Ferran Barcelona,3.4,86,Pizza,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5062863-Reviews-La_Tagliatella_C_Dr_Ferran_Barcelona-Barcelona_Catalonia.html
5065198,El Tiet Taver Teca Taverna Gastronomica,4.5,370,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5065198-Reviews-El_Tiet_Taver_Teca_Taverna_Gastronomica-Barcelona_Catalonia.html
5077927,Joali,3.1,49,"Bar, Mediterranean",,https://www.tripadvisor.com/Restaurant_Review-g187497-d5077927-Reviews-Joali-Barcelona_Catalonia.html
5081092,Mama Cuisine,3.9,12,Bar,,https://www.tripadvisor.com/Restaurant_Review-g187497-d5081092-Reviews-Mama_Cuisine-Barcelona_Catalonia.html
5102994,La Gilda,4.6,149,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5102994-Reviews-La_Gilda-Barcelona_Catalonia.html
5111144,Gent del Barri,4.1,154,"Mediterranean, European",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5111144-Reviews-Gent_del_Barri-Barcelona_Catalonia.html
5114382,Insolita Gea,4.3,282,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5114382-Reviews-Insolita_Gea-Barcelona_Catalonia.html
5121267,Bistro Triple Sec,3.8,41,"International, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5121267-Reviews-Bistro_Triple_Sec-Barcelona_Catalonia.html
5123224,L Empanat,3.8,302,"American, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5123224-Reviews-L_Empanat-Barcelona_Catalonia.html
5123226,El Raconet D urgell,3.6,25,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5123226-Reviews-El_Raconet_D_urgell-Barcelona_Catalonia.html
5217248,Brunch Cake,4.1,568,"Cafe, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5217248-Reviews-Brunch_Cake-Barcelona_Catalonia.html
5223297,Bar Galicia,3.8,68,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5223297-Reviews-Bar_Galicia-Barcelona_Catalonia.html
5230323,Sq 47,3.5,36,"Mediterranean, Spanish",$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5230323-Reviews-Sq_47-Barcelona_Catalonia.html
5243284,La Balmesina,4.2,287,"Italian, Pizza",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5243284-Reviews-La_Balmesina-Barcelona_Catalonia.html
5254902,La Paradeta Meridiana,4.1,121,"Seafood, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5254902-Reviews-La_Paradeta_Meridiana-Barcelona_Catalonia.html
5262641,El Corner del Taulat,3.7,124,"Seafood, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5262641-Reviews-El_Corner_del_Taulat-Barcelona_Catalonia.html
5262659,Restaurante Kobe,3.6,96,"Japanese, Sushi",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187497-d5262659-Reviews-Restaurante_Kobe-Barcelona_Catalonia.html
