location_id,name,rating,review_count,cuisine,price_range,url
1002538,Quitapesares,4.2,85,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002538-Reviews-Quitapesares-Seville_Province_of_Seville_Andalucia.html
1002545,Meson los Venerables SL,3.8,61,"Mediterranean, European",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002545-Reviews-Meson_los_Venerables_SL-Seville_Province_of_Seville_Andalucia.html
1002546,Las Columnas,3.4,814,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002546-Reviews-Las_Columnas-Seville_Province_of_Seville_Andalucia.html
1002547,Antigua Taberna Las Escobas Restaurante,3.7,1483,"Seafood, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002547-Reviews-Antigua_Taberna_Las_Escobas_Restaurante-Seville_Province_of_Seville_Andalucia.html
1002549,Las Piletas,4.0,187,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002549-Reviews-Las_Piletas-Seville_Province_of_Seville_Andalucia.html
1002550,Lizarran Casa De Pinchos,4.0,302,"Mediterranean, European",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002550-Reviews-Lizarran_Casa_De_Pinchos-Seville_Province_of_Seville_Andalucia.html
1002552,Los Alcazares,4.3,83,First time visiting great weather lovely restaurants on the strip very clean...,,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002552-Reviews-Los_Alcazares-Seville_Province_of_Seville_Andalucia.html
1002559,La Monumental,3.7,166,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002559-Reviews-La_Monumental-Seville_Province_of_Seville_Andalucia.html
1002572,Mariscos Emilio,2.7,404,"Seafood, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002572-Reviews-Mariscos_Emilio-Seville_Province_of_Seville_Andalucia.html
1002586,La Casa del Cordero,3.8,30,Spanish,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002586-Reviews-La_Casa_del_Cordero-Seville_Province_of_Seville_Andalucia.html
1002590,Gran Bei Ping,3.6,16,"Chinese, Asian",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002590-Reviews-Gran_Bei_Ping-Seville_Province_of_Seville_Andalucia.html
1002607,El Frijolito Mexicano,3.8,155,"Mexican, Gastropub",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002607-Reviews-El_Frijolito_Mexicano-Seville_Province_of_Seville_Andalucia.html
1002611,Restaurante Huracan Asador,4.2,244,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002611-Reviews-Restaurante_Huracan_Asador-Seville_Province_of_Seville_Andalucia.html
1002616,Jaylu,3.6,227,"Seafood, Mediterranean",$$$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002616-Reviews-Jaylu-Seville_Province_of_Seville_Andalucia.html
1002621,La Chumbera Restaurante Brasas Cocteles,4.1,292,"Mediterranean, Barbecue",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002621-Reviews-La_Chumbera_Restaurante_Brasas_Cocteles-Seville_Province_of_Seville_Andalucia.html
1002622,El Bistec,3.7,146,"Mediterranean, Spanish",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002622-Reviews-El_Bistec-Seville_Province_of_Seville_Andalucia.html
1002624,El Cairo,3.7,446,"Seafood, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002624-Reviews-El_Cairo-Seville_Province_of_Seville_Andalucia.html
1002625,El Candil Triana,4.3,132,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002625-Reviews-El_Candil_Triana-Seville_Province_of_Seville_Andalucia.html
1002627,El Colmaito,4.0,778,Spanish,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002627-Reviews-El_Colmaito-Seville_Province_of_Seville_Andalucia.html
1002628,Restaurante Salas,3.7,426,"Seafood, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002628-Reviews-Restaurante_Salas-Seville_Province_of_Seville_Andalucia.html
1002630,El Corte Ingles,3.8,399,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002630-Reviews-El_Corte_Ingles-Seville_Province_of_Seville_Andalucia.html
1002634,Casa Lopez,3.7,18,Spanish,,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002634-Reviews-Casa_Lopez-Seville_Province_of_Seville_Andalucia.html
1002641,Chino Gran Muralla Macarena,2.0,23,"Chinese, Asian",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002641-Reviews-Chino_Gran_Muralla_Macarena-Seville_Province_of_Seville_Andalucia.html
1002643,Camping Sevilla,,0,Write a review,,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002643-Reviews-Camping_Sevilla-Seville_Province_of_Seville_Andalucia.html
1002645,Carlos Baena,4.3,224,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002645-Reviews-Carlos_Baena-Seville_Province_of_Seville_Andalucia.html
1002646,Carmen Hernandez Alvarez,,0,Write a review,,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002646-Reviews-Carmen_Hernandez_Alvarez-Seville_Province_of_Seville_Andalucia.html
1002656,Corral del Agua,3.7,668,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002656-Reviews-Corral_del_Agua-Seville_Province_of_Seville_Andalucia.html
1002659,Dona Clara,3.9,150,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002659-Reviews-Dona_Clara-Seville_Province_of_Seville_Andalucia.html
1002660,Cafeteria Donald,3.0,384,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002660-Reviews-Cafeteria_Donald-Seville_Province_of_Seville_Andalucia.html
1002662,Bar Santa Maria,4.5,20,Spanish,$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002662-Reviews-Bar_Santa_Maria-Seville_Province_of_Seville_Andalucia.html
1002664,Bar Yebra,4.3,635,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002664-Reviews-Bar_Yebra-Seville_Province_of_Seville_Andalucia.html
1002665,Bar Duen as,4.2,113,"Mediterranean, Spanish",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002665-Reviews-Bar_Duen_as-Seville_Province_of_Seville_Andalucia.html
1002666,Barbiana,3.8,479,"Seafood, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002666-Reviews-Barbiana-Seville_Province_of_Seville_Andalucia.html
